mag_x (uT),mag_y (uT),mag_z (uT)
3.268264117316211781e+01,-1.238875832052174948e-02,3.778534023799405617e+01
3.270092619123386157e+01,1.219995892793542674e-02,3.778798346268501263e+01
3.269045675422999153e+01,-1.526990353142188223e-03,3.779260770699276151e+01
3.269802413264460483e+01,1.868644880449550323e-03,3.778102927112858112e+01
3.269731044518552920e+01,2.290889186436253708e-02,3.778527461546880062e+01
3.269455232513818999e+01,-5.776226006797790385e-03,3.777860028968235184e+01
3.268530368135807151e+01,1.294420536842453770e-02,3.777353954628183885e+01
3.268761067319908875e+01,-4.292635154125426337e-03,3.777006945221010881e+01
3.267944595107942973e+01,-9.718981796326993730e-03,3.777401728484902321e+01
3.270601310401241335e+01,-1.575899347901654063e-02,3.777769685263862698e+01
3.271412979101676655e+01,3.336689570613659075e-03,3.778126487475223882e+01
3.268770484251966479e+01,1.809672260500848340e-02,3.777826514751934184e+01
3.270099845219230872e+01,8.723232882046011785e-03,3.779095949556378287e+01
3.269459953733584001e+01,-1.690505314639899987e-03,3.778803249926507135e+01
3.268774911739787115e+01,1.916304147923135470e-02,3.777963727416067030e+01
3.269480637668272038e+01,2.016684947286737084e-02,3.778140345245284948e+01
3.268193756070609624e+01,-3.998282210622885156e-03,3.779374054040145126e+01
3.268576754779486038e+01,-1.077583556503172030e-02,3.779650233627215528e+01
3.267644036776879801e+01,-1.583235550174909995e-02,3.780551879538128901e+01
3.271009152797451947e+01,1.222778891315795579e-03,3.779055671496598734e+01
3.268560901673014030e+01,-8.238565808583744876e-03,3.778260806556217943e+01
3.269022481165774252e+01,2.023034605648013021e-03,3.779057211545764972e+01
3.268378611500536834e+01,6.294774260533229915e-03,3.779002773719598451e+01
3.268336128015414488e+01,-1.935014900059345668e-04,3.778151987413635737e+01
3.269688235016251809e+01,-2.610515599546077599e-03,3.776624663913636937e+01
3.269535676260344559e+01,-6.542648369963423478e-03,3.778280978045189187e+01
3.268726559571840795e+01,-4.026408153578082960e-03,3.777085764507142329e+01
3.269341544347584261e+01,-5.726602632806358437e-03,3.779387603003902285e+01
3.268506676082802898e+01,-3.599911251815002353e-03,3.779123781046926922e+01
3.269018973749612655e+01,9.726080885860730052e-03,3.780627856181477142e+01
3.268801563341508398e+01,2.205363035472550793e-03,3.779857181068436489e+01
3.268465018640146269e+01,2.175955004678385100e-03,3.780041377207467690e+01
3.269407174020134477e+01,5.761755644003841922e-03,3.778672565683631035e+01
3.267505310876518365e+01,7.086253384975801928e-03,3.777255271078534093e+01
3.270838206749846933e+01,7.779943203804189772e-03,3.779151521738828734e+01
3.269057226333377741e+01,2.214867314460720188e-02,3.777661989995585401e+01
3.269540725910303536e+01,4.626125810845407339e-03,3.778692656645544190e+01
3.267629497081229317e+01,-3.118964512812422846e-03,3.777533852065597131e+01
3.270671520868119586e+01,-1.718990448149292777e-02,3.779269232189982830e+01
3.268470134696596574e+01,-5.390541770341914819e-03,3.777098098604539445e+01
3.267291160336210254e+01,1.022914734717317482e-02,3.778808107510588599e+01
3.269640182146126506e+01,1.518643245655022962e-02,3.780225034397634687e+01
3.269447333445016568e+01,4.150589980034895786e-03,3.777611663155278876e+01
3.270187671821413744e+01,-1.072263097075461420e-02,3.778810276535752877e+01
3.267817512786727008e+01,1.892661462925280050e-03,3.780088879500342358e+01
3.268066061376995890e+01,1.356126045519709129e-03,3.777889448439166387e+01
3.269335326562566024e+01,-8.280836620632941276e-04,3.778166785269934280e+01
3.267854202447040279e+01,-1.442284047253795248e-02,3.778976695618635517e+01
3.268668356117414220e+01,5.173504171985951298e-03,3.778641243341382250e+01
3.270674701601013368e+01,4.985338543698449726e-03,3.777680811522198212e+01
3.270786849953805131e+01,-3.160837943302078051e-03,3.779430645005422917e+01
3.268361708318543180e+01,-7.419139106435104921e-05,3.778231012966571711e+01
3.269341029475003069e+01,1.842610024317988112e-03,3.777592685728778577e+01
3.270188747420236552e+01,1.004429774985083745e-03,3.778224740896850875e+01
3.268423011089154073e+01,-2.046442808970779306e-02,3.780071487597379587e+01
3.268468017737363596e+01,-1.323550608050799758e-03,3.778934501668350521e+01
3.270372063652523309e+01,-4.189797031026127293e-03,3.778070349097642833e+01
3.271026277522457093e+01,-9.041156226267306820e-03,3.778321168963584142e+01
3.270174704080883288e+01,6.533056192149820120e-03,3.779237739764066362e+01
3.269878182928399468e+01,4.429895638374423301e-03,3.779803342899875673e+01
3.270619609228767644e+01,7.335927680504964778e-03,3.777037200658924121e+01
3.265938753500262948e+01,1.608159118468698023e-02,3.778319293314525851e+01
3.267671527847164725e+01,-3.349466816325332146e-03,3.777615213355881707e+01
3.269459517074598409e+01,1.041091880746858843e-02,3.780999273437045360e+01
3.269961234743232836e+01,7.324685486115338137e-03,3.776924365533944439e+01
3.267679818060047836e+01,-2.275546910530589634e-02,3.780744441568239722e+01
3.268053756167205393e+01,8.732893135817347205e-03,3.779575652909652916e+01
3.268521391515530183e+01,-2.444393912780707789e-03,3.775975023251180573e+01
3.269038117687419742e+01,1.567749727903818696e-02,3.777867108007400532e+01
3.269893431705217779e+01,1.570042445768097400e-02,3.778289123379806114e+01
3.271338461023555766e+01,3.354765473968417035e-03,3.777717483630326711e+01
3.269247490425206593e+01,2.395152500714421012e-02,3.778502384275061843e+01
3.267706085030823004e+01,-7.615015719940070385e-03,3.778268268893696558e+01
3.268310668291037047e+01,-3.247694982917313702e-04,3.779662852891327418e+01
3.269960015782034901e+01,-1.657800975367640026e-02,3.779456420152899199e+01
3.269395419778815182e+01,-5.835682468763294696e-03,3.779287057336789246e+01
3.267736546812560050e+01,3.938342257400852427e-03,3.778510281337235455e+01
3.271644184518128640e+01,-1.143718432772425700e-02,3.777722792280378172e+01
3.268450091950281688e+01,-5.324099468514451733e-03,3.779093090875691274e+01
3.268463581220984082e+01,-3.289530334534705638e-03,3.776433807808155763e+01
3.268997031304285628e+01,1.019695404539641519e-03,3.778502287356612754e+01
3.269299824644951258e+01,2.088616524397639285e-02,3.780327849000536844e+01
3.270358743580745653e+01,5.294970304890438823e-03,3.780549080646608928e+01
3.269251242961345838e+01,-2.961828055166598403e-03,3.780480529921857880e+01
3.269664717655676611e+01,-2.590209626839602361e-02,3.779699396776227616e+01
3.269446446850786714e+01,-5.246781638228095214e-03,3.779327633875499970e+01
3.268972194045073110e+01,-1.052103606699601561e-02,3.776958897887138278e+01
3.271091069998253431e+01,-9.980359427455608515e-03,3.777973027891857072e+01
3.270037772489138206e+01,-5.127967280679105811e-04,3.779369369997051820e+01
3.269385902682790146e+01,4.214213549651023120e-03,3.778402657973485645e+01
3.269409411017934275e+01,1.026390506025448394e-02,3.779582145723001929e+01
3.269556745195080794e+01,-1.257239865274922645e-02,3.780603201885049458e+01
3.269026976688918040e+01,-1.178650191600347187e-03,3.778794724076063005e+01
3.268292021841665473e+01,-4.023636989248758136e-03,3.777374284727204667e+01
3.269776656961130357e+01,-1.366650959226871354e-02,3.777887081099479616e+01
3.270720610273853168e+01,9.942843249222093737e-04,3.777203901121740159e+01
3.269330787632938495e+01,5.912734016288626916e-03,3.779790409910727078e+01
3.269878316494746429e+01,-1.132730061076454332e-02,3.779430553537449100e+01
3.270278424694379993e+01,-9.761183652783772882e-03,3.777808778121583089e+01
3.268195460381890882e+01,1.416098506551627216e-02,3.777909114657500567e+01
3.268887898295614036e+01,-1.027439308140544981e-03,3.778701279157336756e+01
3.269511642003678986e+01,1.252409376805113835e-02,3.780131816636247066e+01
3.268757277187369681e+01,-1.899759475758253449e-02,3.777943708094825581e+01
3.267565840084733253e+01,-1.319475173007303784e-02,3.777219977888305635e+01
3.267852971636828840e+01,-2.194586675717173641e-02,3.779520449321323383e+01
3.269659899941252945e+01,-6.298489860329310394e-03,3.778648319999511784e+01
3.269332839943445634e+01,-8.816912597976419783e-03,3.779085351574642715e+01
3.268882992677978194e+01,1.354443955426976216e-02,3.779279301365579613e+01
3.269920336687617635e+01,-1.926164985557633508e-04,3.781005859785869916e+01
3.269391000021221316e+01,-1.650980797689374086e-02,3.776776088826422040e+01
3.268812793370418746e+01,6.332674343917247053e-04,3.778207499958492832e+01
3.267646731775472091e+01,-5.477917495678144046e-03,3.779174954577994328e+01
3.269550838645114510e+01,-7.217818113071545159e-03,3.777188171683738460e+01
3.269331282291604168e+01,8.987626271516439835e-03,3.781588993337488347e+01
3.268869899800775869e+01,1.066653733791884766e-02,3.779675199473022218e+01
3.269523796161033857e+01,1.955804750581714192e-03,3.779044740833065674e+01
3.268587902004208701e+01,7.863501814760986280e-03,3.780237660067652428e+01
3.269819386747319356e+01,-1.102302907580583920e-02,3.777443036842249313e+01
3.268486501013686052e+01,-2.844849144945171132e-02,3.776772426936136640e+01
3.269718273438394363e+01,-4.055295519083870932e-03,3.780367530029849377e+01
3.269016506830333668e+01,5.952378500939118668e-03,3.778718419714527954e+01
3.269172614325830040e+01,-1.229960501492849585e-02,3.779625273281518361e+01
3.268557158014087349e+01,5.731268808343459309e-03,3.779039382506660871e+01
3.270675138817256311e+01,7.735962099841003393e-03,3.779102134820207937e+01
3.271279901476885499e+01,-8.842374721254153691e-03,3.777468944539185713e+01
3.270789527373465688e+01,9.628772917466497591e-03,3.779468079758619581e+01
3.266600542895434245e+01,-7.092417905173422276e-04,3.781087910003127917e+01
3.269131076690396043e+01,-3.605241902903950912e-02,3.779499009178026370e+01
3.267610997741043377e+01,1.485991971264784967e-02,3.779086092655573026e+01
3.269744213547338774e+01,2.022236296689176177e-02,3.779180515752080538e+01
3.267293061825776590e+01,-1.497855948588293698e-02,3.778261196983250159e+01
3.269697577348447481e+01,-1.386357022185856491e-02,3.777137577737295970e+01
3.267933907840722441e+01,4.771827324623509683e-03,3.777602629739505602e+01
3.268319318764954318e+01,1.168348734809578071e-02,3.777809231671962209e+01
3.269871966153871057e+01,3.665036081739210441e-03,3.777393700253151820e+01
3.269799774212663834e+01,2.017310188918070880e-03,3.778381571331964039e+01
3.270499030599739854e+01,-1.071015259202850317e-02,3.780822911256374397e+01
3.270869080599614875e+01,-9.881816393302385315e-03,3.778678594734913077e+01
3.271580830396470674e+01,8.559408151638425027e-03,3.780177713880291179e+01
3.269613866175789241e+01,-8.749458260514760694e-03,3.778611196740955336e+01
3.270148525394181149e+01,1.650807530482539462e-02,3.777708121305635558e+01
3.269115935747414881e+01,-2.001063585738662234e-02,3.777500253560908305e+01
3.268884712355685451e+01,3.447862891026876302e-03,3.778607942027645805e+01
3.268748047979406834e+01,-6.571257957208121413e-03,3.777775246719266278e+01
3.268234437553357452e+01,1.022434834642400696e-02,3.777021828619734833e+01
3.269809874513029513e+01,4.684707542017090692e-03,3.779118658772054573e+01
3.270535209380397390e+01,-1.464941624249914420e-02,3.778505952926608558e+01
3.269830781315486945e+01,3.194207659511155012e-03,3.776742637586887241e+01
3.270880027135252988e+01,1.598862368792621988e-02,3.779745693251019389e+01
3.270565840750166586e+01,-3.049377652086488356e-03,3.777435652418729717e+01
3.270823882020500406e+01,5.829511426821363737e-03,3.778671454550614328e+01
3.268381914275783373e+01,1.068168674124362130e-02,3.776724068670714018e+01
3.269604006445530331e+01,1.528061744542789403e-02,3.777591989919837800e+01
3.268919041758184107e+01,-2.994197682254336537e-02,3.778563730765707618e+01
3.269176055698415695e+01,-4.779837410430998537e-03,3.778402136529563649e+01
3.268779233441072307e+01,5.097458686691746892e-03,3.780422026299471838e+01
3.268802228235759344e+01,-4.853738540564605901e-03,3.779287981051935219e+01
3.268883749635084257e+01,-7.633040442485892335e-03,3.777808167088439006e+01
3.268803783542585961e+01,-1.068149951499343213e-02,3.779291870714386903e+01
3.269693074559472024e+01,-1.748159099865621499e-02,3.777653038892396609e+01
3.267832496861510094e+01,7.792057794728709727e-03,3.779063046409930848e+01
3.266945031881338224e+01,-5.693432522305498283e-05,3.778664519606520855e+01
3.270684246661865302e+01,-5.027999481379303616e-03,3.780676668246701411e+01
3.268971928778256597e+01,-1.560400948909271279e-02,3.778977431605153470e+01
3.270553458213386477e+01,1.960613990813546426e-02,3.778982128384238592e+01
3.270321081845106903e+01,-3.238433370254294869e-03,3.778962913119812583e+01
3.269894918829071884e+01,-5.137466900686009537e-03,3.779437547756170090e+01
3.270716785910491353e+01,1.486808408445771876e-02,3.779463536203620322e+01
3.270569529449815604e+01,5.435990475143859073e-03,3.778677726410764848e+01
3.267877090705653131e+01,5.342786678749285485e-03,3.779074289933097219e+01
3.268870251037787256e+01,8.724249732622509426e-03,3.778545519305200173e+01
3.269215199962334850e+01,-1.622692547696393678e-02,3.779014769156623998e+01
3.270787428792146301e+01,-3.857910700953602872e-03,3.780055914913662463e+01
3.269356292196221148e+01,7.304607187363051576e-03,3.779537424352847808e+01
3.269045756109517953e+01,7.098966456960694935e-03,3.778544399405456744e+01
3.270369413647959078e+01,6.579932843441354227e-04,3.778171991599644031e+01
3.269883494433876336e+01,-1.030622231309657848e-02,3.777452982316860641e+01
3.269151249109185642e+01,-1.100158643593613685e-02,3.779333071639315023e+01
3.267167987902643489e+01,-6.554561678522732339e-03,3.779280125682006997e+01
3.269016119029861045e+01,1.939985861279099012e-04,3.778238613306206872e+01
3.271277015649214803e+01,-7.927594294355693946e-03,3.779317274401132210e+01
3.266900878042081047e+01,-3.902032358553062397e-03,3.777258121312134165e+01
3.269448560323441200e+01,-2.770775004732759384e-03,3.778332335486918225e+01
3.268742751036431571e+01,-4.357363986697259869e-03,3.779175285100689763e+01
3.266789464922727859e+01,4.849512284351773297e-03,3.777430119690433941e+01
3.268436832553862814e+01,3.351578870354207131e-03,3.779534164771474281e+01
3.268840233586161048e+01,-5.508094217891680230e-03,3.780796503725898106e+01
3.270612534183415931e+01,2.071905226672384175e-03,3.780042219835196704e+01
3.268531124654040099e+01,-7.658725463027394112e-03,3.778227221449959927e+01
3.268659541361575549e+01,6.995172006366811831e-04,3.779579496863706112e+01
3.269070095479975890e+01,1.794732045587794228e-02,3.779674902099497302e+01
3.268080579256983498e+01,1.571175009641065379e-02,3.778035812615684108e+01
3.267366325060051224e+01,1.244160259094402934e-02,3.778376890671703592e+01
3.268369384827809654e+01,2.994595273343838627e-04,3.777476141199170456e+01
3.268287878420221659e+01,1.300054046418300420e-02,3.778272866169478306e+01
3.268617540349835338e+01,1.904953197962823766e-02,3.778388246476009726e+01
3.267760210779081120e+01,5.826440141965498823e-03,3.778846270951349595e+01
3.268830746352277572e+01,-6.863327089364129607e-03,3.779709697736874574e+01
3.268863686742075458e+01,5.625473240115863582e-03,3.778538109129009115e+01
3.270312412217280951e+01,-1.436335661924203664e-04,3.778494880957482138e+01
3.268923536460408030e+01,-1.065608206591214455e-02,3.778957024570330248e+01
3.270263874065991416e+01,6.554084163093177803e-03,3.778646438851274070e+01
3.268815416314703981e+01,8.501579134265798560e-03,3.778730093505853915e+01
3.268237142604099432e+01,3.781089089191373969e-03,3.778642895996831896e+01
3.269539801638222798e+01,-1.197034505762877704e-02,3.779210006085937579e+01
3.266459589073794945e+01,4.304779292973400645e-03,3.778906785128771162e+01
3.270222063137717328e+01,-5.245815191058485899e-03,3.778473369213437394e+01
3.268836851989292569e+01,2.958985476214346950e-03,3.778160048256197001e+01
3.269976034857914016e+01,3.217429085870262672e-03,3.779711682879950274e+01
3.270757706483819049e+01,4.533308057210499141e-03,3.778481746239428674e+01
3.270849619094877170e+01,3.351350515051980568e-03,3.779085545935476631e+01
3.267760953695520953e+01,5.099827619888305102e-03,3.779496369769566400e+01
3.268733476829191176e+01,-4.613068123249407758e-03,3.778874325827407432e+01
3.269210247038298434e+01,-2.922174611698682631e-03,3.778893786499638452e+01
3.268016374071029873e+01,7.583787590150401457e-04,3.778754049543934457e+01
3.269740950260403167e+01,-8.457450322719698224e-03,3.778558261441944666e+01
3.271025433322451192e+01,1.256878173797300021e-03,3.777048680880209020e+01
3.269915165304807658e+01,-3.768485786530221832e-03,3.778933359604730668e+01
3.269240687342124119e+01,-5.905232802812831246e-04,3.777358975490221127e+01
3.269261007703352107e+01,1.231191392695491632e-02,3.778048907529900191e+01
3.268781124324423359e+01,-1.314575784722300626e-02,3.779399813968408495e+01
3.268247502643790625e+01,9.294066394186215052e-03,3.778577235277960966e+01
3.269567193270121663e+01,1.062384745687480585e-02,3.778122522450600229e+01
3.268537626469089474e+01,-1.359355289685804623e-02,3.780724601956590192e+01
3.269478921943516525e+01,-7.666141025179522978e-03,3.777975066920290459e+01
3.267643334378014686e+01,3.769533329877351388e-03,3.778562108860027280e+01
3.269764882110579407e+01,1.389484396679280644e-03,3.777479631371697621e+01
3.269694189371094240e+01,6.755194416770820285e-04,3.779213472939300544e+01
3.269807812189520035e+01,3.751967184524827859e-03,3.778907676044273956e+01
3.268296198591048096e+01,-5.280619036342051181e-03,3.777775215604574299e+01
3.267730708803240702e+01,8.279246250855399475e-03,3.778373186361994129e+01
3.271158292776064513e+01,-1.688526589475228268e-02,3.779653126175003308e+01
3.268087766753443191e+01,1.808856325156598527e-02,3.779018262492085967e+01
3.270708913450452116e+01,-1.009561694685678218e-02,3.779787171906556864e+01
3.269774888172489113e+01,-6.049405264358562705e-03,3.777754668645827252e+01
3.269209256911051398e+01,8.945030242309640750e-03,3.778840557391901456e+01
3.268317943388576907e+01,1.170476512645400417e-02,3.778305195460964683e+01
3.268198938847264401e+01,-4.425942291741828162e-03,3.778358188425575293e+01
3.269240700946626532e+01,2.078843397892878725e-02,3.777819989847792925e+01
3.267827775109393684e+01,1.034357554345065149e-02,3.778895733256172917e+01
3.270442807321039425e+01,3.548484090137834016e-03,3.780773739152025570e+01
3.268771576690436831e+01,2.768831396019454886e-03,3.778498616025193968e+01
3.268552218113418917e+01,2.296992043426110235e-03,3.777313027988471816e+01
3.269978607136280147e+01,2.016803747742096017e-02,3.778583353258569133e+01
3.270155983564988134e+01,7.275109911810745920e-03,3.779125987666354547e+01
3.268396100538598859e+01,1.890442584284389525e-03,3.779518384497925609e+01
3.270418852063875903e+01,7.060830453959924050e-03,3.778988559306014139e+01
3.267882885102270052e+01,-7.385923244450843216e-03,3.777426925921981393e+01
3.271368875128983689e+01,3.583352415054641416e-03,3.779541731861217357e+01
3.269563216524777971e+01,2.314018735672513510e-03,3.779965789091175310e+01
3.267990245536297067e+01,2.913112521630177782e-04,3.777678143323277027e+01
3.269029379426103787e+01,1.532468170099206620e-02,3.779853667412505303e+01
3.269255341502104528e+01,5.258953222208128005e-03,3.778634968178820941e+01
3.268366683677134432e+01,-4.258531041058100791e-03,3.780257566732324648e+01
3.270389035239702480e+01,-1.826285540629932506e-03,3.778544473965077799e+01
3.268444697141834610e+01,-1.016114425142552319e-02,3.778106908095652017e+01
3.267943675918883883e+01,4.423484420205911830e-03,3.779155895532070275e+01
3.269917919800536055e+01,2.069680368846813986e-02,3.778783766998974158e+01
3.269271580983647851e+01,2.041048346306814296e-02,3.779195110137608538e+01
3.269371451583070609e+01,1.031801519986007797e-02,3.776991588648286324e+01
3.268874526273788206e+01,-7.505308499099242435e-03,3.778022448808933120e+01
3.270435504365936197e+01,1.033793120814993291e-03,3.777799461581642504e+01
3.270987549834792674e+01,-6.845451623220983293e-03,3.778092080444078249e+01
3.268639518107625008e+01,-1.298912140820441923e-02,3.778859648223449597e+01
3.269589025403404037e+01,-2.231695793370271942e-04,3.780523775410505039e+01
3.268924196009737670e+01,5.372087779939629590e-03,3.778778882104747794e+01
3.269620342370050281e+01,-1.152955633090973347e-02,3.776900926881514664e+01
3.270424239339897099e+01,6.785986829127367385e-03,3.778670282417662207e+01
3.268286193209032575e+01,-1.039507709434149031e-02,3.776452564187520977e+01
3.269020698938922465e+01,-1.366939884964346987e-03,3.779873077642453438e+01
3.271483421923223744e+01,6.000463511758125611e-03,3.778550014713584915e+01
3.268734091432995115e+01,1.153640788502628342e-02,3.776580495291890571e+01
3.268078262777911647e+01,-5.887312587255616979e-03,3.780977022957733169e+01
3.269409086037471468e+01,-6.742212752769771895e-03,3.779515227838219005e+01
3.268147669166899050e+01,1.247832524368622025e-03,3.777197538363527229e+01
3.270505495912516380e+01,-3.681787388753123718e-04,3.779555748961370654e+01
3.269855732761144651e+01,-3.753752336532197465e-03,3.780618945545163001e+01
3.269348243078304250e+01,-1.564633217543672308e-02,3.777316808397565495e+01
3.270997170161102474e+01,-6.270472697067470610e-03,3.778297445697538848e+01
3.269205079311903717e+01,7.200486900961601197e-03,3.776657713881541412e+01
3.269695059786729274e+01,1.517417445511539190e-02,3.779094470604703560e+01
3.268807130759591217e+01,6.691512872278187769e-04,3.779312277294721412e+01
3.269510367223089276e+01,-1.626422910148927342e-03,3.778480010472524953e+01
3.268912892703751538e+01,5.600697308582818119e-03,3.778475363983486801e+01
3.269289822046985705e+01,1.264852642015434035e-02,3.778395694188970566e+01
3.270971033421485430e+01,1.424052187752318857e-02,3.777790950570493322e+01
3.269952740048270101e+01,2.089625328028927795e-02,3.777732567122416896e+01
3.267845851003800561e+01,7.038965318947508487e-03,3.779552019345510416e+01
3.267881384762416275e+01,-6.284468632258713786e-03,3.778191742337587300e+01
3.269630768920212205e+01,3.711270897382157753e-03,3.779480658527385373e+01
3.267668557039813493e+01,-5.717752900104700400e-03,3.778089618397024196e+01
3.268658066705068421e+01,-4.049715050683249545e-04,3.779275861480258669e+01
3.268660625656504948e+01,1.788664489126089857e-02,3.778769370352883072e+01
3.269509834182508712e+01,6.984893816581076026e-03,3.779900782016682825e+01
3.269316780188307092e+01,5.581271034018711955e-03,3.781034981399604789e+01
3.269381362779922995e+01,1.560815112674044172e-02,3.779415200151722587e+01
3.271082861576097400e+01,-9.708502514310379805e-03,3.779961245758380528e+01
3.270699751134691269e+01,-6.316552707470890916e-04,3.777483684755343774e+01
3.268983201598865662e+01,3.005414542221299633e-03,3.778720444644100951e+01
3.269804070962300813e+01,3.823858697835514058e-03,3.779345348261377779e+01
3.268793473858865894e+01,2.365804384430356122e-02,3.779420559377160060e+01
3.268864226259870520e+01,-3.014422821126691489e-03,3.779138067140098656e+01
3.267499025790581157e+01,6.618372673694623712e-04,3.779398548572539340e+01
3.268719358908695227e+01,5.645753378917262900e-03,3.779052711721021041e+01
3.268421394346497522e+01,2.011073797653916556e-02,3.778548453084994918e+01
3.268311037088275839e+01,3.405548660642378472e-03,3.777497406648353007e+01
3.267656866902687085e+01,8.797700882477407433e-03,3.779942767489889377e+01
3.269451963734872635e+01,5.693166853670631952e-03,3.779730408389573171e+01
3.268588231970292668e+01,8.828855169038281672e-03,3.779354082947124738e+01
3.268983683059095569e+01,1.121837106396996256e-02,3.778027019261605801e+01
3.268772425129926518e+01,5.973980710652407843e-03,3.777168397630407526e+01
3.270117987291563821e+01,3.570569906798181682e-03,3.777639930618306607e+01
3.268572577141900837e+01,-1.226379879084108122e-02,3.778995635823905985e+01
3.270291769511204194e+01,-8.845991370693022382e-03,3.780003380473997510e+01
3.268338011852287650e+01,2.902043597302844755e-03,3.779500147621666883e+01
3.268346906924723783e+01,1.443286117400395009e-02,3.778348566094521033e+01
3.269276215334028990e+01,8.496360078292953394e-03,3.779987144594989701e+01
3.270180305981489255e+01,5.081455103036642933e-03,3.778841350751214634e+01
3.269860457309813739e+01,2.822925240921080828e-03,3.777442475241055320e+01
3.269484010906932525e+01,-5.519342996577667609e-03,3.777258882300661469e+01
3.269746474253195601e+01,9.902549609516350659e-03,3.777530964470113162e+01
3.268688573311780488e+01,-2.644676775352334779e-05,3.777571751850581450e+01
3.267148062515961016e+01,7.222139074971122659e-04,3.778782472917840352e+01
3.268444825924422048e+01,3.933804720284301767e-03,3.779465855153731013e+01
3.270119673360512991e+01,-1.049538709848786902e-02,3.778135263134376487e+01
3.270958703340275520e+01,-6.258150061424394735e-03,3.778874432628499136e+01
3.267540167091946302e+01,-1.925313238347509462e-02,3.777755801348332909e+01
3.270387231075762458e+01,3.975812840855031879e-03,3.778299494298489947e+01
3.269535956296945045e+01,-7.323677761634274537e-03,3.779345848937568775e+01
3.270668442158188327e+01,8.899731158862290645e-03,3.778726449971137669e+01
3.267949028247097232e+01,-1.209038036943713666e-02,3.779316383727185524e+01
3.268493944581024380e+01,-1.031523929432304199e-02,3.777957527279599503e+01
3.267175928967473197e+01,-4.551880166832626175e-03,3.778531453480834301e+01
3.269167078742636789e+01,-1.403235974126949663e-02,3.778639086079616760e+01
3.270538236865429127e+01,9.707065798144572696e-05,3.778361363271896067e+01
3.269504169726543807e+01,8.005693277055910689e-03,3.779386069063851750e+01
3.268478683070261326e+01,-5.031720084013241619e-03,3.779307643078548296e+01
3.269690166268563303e+01,2.077399979496929484e-03,3.778280341601858083e+01
3.269531196721964506e+01,1.705136807635878812e-02,3.780054585383042109e+01
3.269464394939136298e+01,-9.783019001165958392e-03,3.778622635872692115e+01
3.268400455113338410e+01,-7.237006877568653851e-03,3.779320161082199547e+01
3.266458397577770256e+01,1.811850389688633017e-02,3.778769098004433147e+01
3.269198701516094019e+01,1.915979640969599912e-02,3.777855759214800457e+01
3.268911957651783240e+01,2.925626409676689889e-03,3.779170632278918163e+01
3.267746170896180047e+01,-1.587864543765717118e-02,3.779438553700662595e+01
3.268912568963803267e+01,1.780545003753343167e-02,3.780401546546688962e+01
3.271261315631635114e+01,9.034236659730205538e-03,3.779229061897119379e+01
3.270219148408157395e+01,-8.301766197331358205e-03,3.779129270831822396e+01
3.268044189144460177e+01,8.401276289124400692e-03,3.779286543186527325e+01
3.269859394376835127e+01,-2.996359915746605370e-03,3.779809031222232107e+01
3.269119024405670615e+01,-7.066913117530406602e-03,3.779332317199410340e+01
3.268420153037976661e+01,-4.682516990755704485e-05,3.778958722538126125e+01
3.269156114548527370e+01,5.378207633325057628e-03,3.780103010489032300e+01
3.268255118137589221e+01,1.118153395740318837e-04,3.778477639056626458e+01
3.266980926908586724e+01,1.208957262086659754e-02,3.777808262081580182e+01
3.269517639675649434e+01,-9.736763485761865469e-03,3.776928048065202859e+01
3.267130673762093096e+01,1.337575788630031293e-02,3.778678086359613530e+01
3.268485171137699297e+01,2.742699434032447921e-03,3.779403097143521961e+01
3.269722009119657002e+01,1.360366999453230773e-02,3.779441054112906784e+01
3.268758857637142512e+01,5.186068878673188304e-03,3.779002275780834452e+01
3.268660708383574587e+01,3.929820383344033267e-03,3.777978645478709296e+01
3.269479692711990992e+01,-1.427596889642469662e-03,3.779449453186764885e+01
3.269678946267572428e+01,6.405567936311984357e-04,3.779132516363509353e+01
3.268599625319762936e+01,-7.847219126163453712e-03,3.778496870916873007e+01
3.269447428311276127e+01,6.528093111692646888e-04,3.778945192881874249e+01
3.268091680156035750e+01,-8.485019509489445319e-03,3.777864246805530968e+01
3.269112523126918290e+01,-1.111796751375443600e-03,3.779340715498856440e+01
3.270033008050651802e+01,3.901942258021150276e-04,3.778075613542205247e+01
3.270313022454465823e+01,-1.495866833592930482e-02,3.779151839921190970e+01
3.268527953434724509e+01,5.401488496933355872e-03,3.779010568617446353e+01
3.269498992006114690e+01,-1.124712569842003032e-02,3.778726175542895760e+01
3.268442280628789831e+01,9.556386766740487121e-03,3.779529796596263225e+01
3.269323583960481727e+01,-4.883129053207865139e-03,3.780550387111043165e+01
3.268998965863215744e+01,-1.042464974782443673e-03,3.779316843028165351e+01
3.269584062300719296e+01,1.243891777481040926e-02,3.780882593839339734e+01
3.267008882913680168e+01,1.267291585865157853e-02,3.779907341274729049e+01
3.270990819607681743e+01,9.232453798790488456e-03,3.778068948189368825e+01
3.269763848517242621e+01,-8.938473477464229343e-04,3.777842938975385323e+01
3.268604829664894140e+01,4.544308095081740599e-03,3.776489022303057652e+01
3.270302117887512594e+01,1.094978120389718083e-02,3.779184049369111875e+01
3.271117865623777732e+01,2.904963589957244071e-03,3.779477639362364272e+01
3.268337976737625183e+01,-7.086838707112432661e-03,3.777640202454616514e+01
3.269500082389888007e+01,-1.443947619232753381e-02,3.780178086624285072e+01
