gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.024941091362556976e-02,4.345765974535079068e-02,2.937322697436597907e-02
2.156511366055600606e-02,1.180303733706788843e-01,-9.736512850259697316e-02
-5.055070674062010772e-02,5.618969879512833443e-02,4.586644859251653300e-02
4.733247920983914281e-02,-1.612971920673660076e-02,4.262834059187168428e-02
5.280346312966972128e-02,9.440485863288855528e-03,1.786023660904647453e-02
2.857056617138690330e-02,2.103209500820870173e-02,-3.628946194065568384e-03
6.584909549117605454e-02,4.236454059771551511e-02,3.489911041916381185e-02
-1.937262139687754431e-02,3.486812336615786878e-02,-4.641310659926730503e-03
2.283425435768917863e-02,-4.740022593099777609e-02,-3.089602141539846136e-03
-2.251589266390675859e-02,-1.354235300837571855e-02,1.005776463826367484e-01
-5.299753742366870163e-02,-3.964239761587583406e-03,6.027871091224631245e-02
-3.770292161008632209e-02,-1.267382272609630413e-02,5.103682158218061926e-02
-5.297642151245028630e-03,5.359318286557121502e-02,6.683073655216331677e-02
-2.336444849780735036e-02,6.030011393397426145e-02,-2.532478262422703259e-03
-6.710763088771759532e-02,-2.695805610564218011e-02,1.357100911111611130e-02
-1.687091360016039487e-02,-4.879234226768057112e-03,1.828531054290528576e-02
5.897803141128080823e-02,6.042859260537832011e-02,-2.160665954206360609e-02
-1.188268735849255381e-01,-2.259198006982215956e-02,-7.949392595573367970e-02
-5.595463304814296546e-02,-8.068669392877408225e-03,-7.171117452105013612e-02
-1.124445025609858810e-02,-2.868134819026937551e-02,-3.243243297637176553e-04
3.169229034394391992e-02,-1.666107028284419603e-02,-7.723146035022440854e-03
-3.159834373400635665e-02,-1.501789965262421804e-02,2.295416418397621186e-02
-1.740796339967325135e-02,4.188493396329794061e-02,-2.465086479931439395e-02
-6.718505135528379801e-02,-2.865412880276023769e-02,-1.686307211120070121e-02
1.530049349276843551e-02,-2.198000856222201774e-02,-6.350043777753640317e-02
-1.482937286206098895e-02,-4.023983323435846582e-02,-9.283570121345643966e-02
-3.656811843391084837e-02,-5.866008053883160767e-02,-1.396720029055880481e-03
5.954367879194719104e-03,-3.077461351899986319e-02,1.168851794395064231e-02
1.490963477444903935e-02,1.140371179208443143e-02,-5.921453227693279642e-02
2.250586858477248223e-02,-1.255610001943796919e-02,5.054712442867336647e-02
-2.456750026361642983e-02,-3.823561938160734835e-02,7.328707661204383883e-02
-1.075873657870211365e-02,-1.104714287289891052e-02,-4.685040910841956063e-02
-3.729379767833727183e-02,-5.677233529956472041e-02,-1.181265651757253642e-02
-5.457070609928330734e-02,2.140994481194561511e-02,-1.933607393143242648e-02
-1.990116465014837854e-02,7.652927186490010407e-03,1.626006855124705400e-02
-3.276773646456439953e-02,4.408763463039689495e-02,1.481078705014317667e-02
6.464594570215689839e-02,2.816689138968385409e-02,2.896634588886907655e-02
-1.828831271669275824e-02,-5.378763157368379733e-02,-5.902444356999555358e-02
5.898829988467757524e-02,-4.843126809498746882e-02,-2.161663418729832878e-02
-2.691902272949049310e-02,3.355851425961783180e-02,1.660462482691101721e-02
-7.578122987758711265e-03,3.260903661316304214e-02,4.245741536413549094e-02
9.663188628757592505e-03,2.093488845703072362e-03,-3.644590591392774664e-03
8.876123632730001725e-03,-7.428075056315948388e-02,-9.720569799664426774e-03
6.601512168723712437e-02,-3.612246008218346349e-02,1.665697394054583766e-02
-1.415987031255364938e-02,-3.844482618422791903e-02,-6.567878921120298696e-02
-5.104993646305303924e-03,-2.336740723455308505e-02,-4.173522102479268817e-03
-3.141366340059102008e-02,6.518320924687483198e-02,-4.250185347120772478e-02
-1.646640474372563709e-02,-5.286917343496886496e-02,-3.121480881301267815e-02
1.257428372809438373e-02,2.417698918760561103e-02,2.626029822830946645e-02
-2.884616565291985360e-02,-7.773254830911686952e-02,-6.982861771499531724e-03
-2.807687262541037551e-02,2.393827443246503150e-02,2.480719722912453490e-02
-7.423444707847923901e-03,1.315163948919270513e-02,-6.445807239099414498e-02
-1.310179616504507719e-02,-2.863969632017893466e-02,8.477809336404259696e-03
-3.701372486454394123e-02,5.596442345391593881e-02,7.319165987571504828e-02
3.768928342757601330e-02,-4.552390364747010976e-02,1.563961810108257730e-02
-1.034919959129033604e-02,-4.022152552030364842e-02,1.993373722404959830e-02
3.507382660983640599e-02,-3.282442915485764279e-02,-6.415986990056751771e-02
-1.012659452417358635e-01,4.250480359354179283e-02,2.307970137795803400e-02
6.914742178188014454e-02,5.215188127916005854e-03,4.952448378629172032e-02
-6.289955112692391381e-02,6.815769093299983705e-02,-2.742029427158663990e-02
8.856885831360676586e-02,-3.756147522972852482e-02,4.762979848434930469e-02
3.816435011617712401e-03,7.555568121910061219e-02,-2.538995465013596173e-02
2.673757310718208671e-02,-3.363362610470527897e-02,6.182853008263206399e-03
-1.289829851317196921e-02,-1.366845308657489190e-02,4.163578438415180966e-02
-3.034872851119857495e-02,3.535626855909481357e-03,-7.622032770117395141e-03
1.337939221363498160e-02,-9.967174984986917202e-03,1.886462823594295347e-04
-6.783105730323835125e-02,2.176813914467705044e-02,-8.919250769236447551e-02
-6.991716213897551939e-05,7.538739303035407735e-02,2.721073872865370155e-02
5.904730205820039879e-02,1.084715825338796423e-02,-3.151237378358376362e-02
-4.583862009823047590e-02,2.827198210908337880e-02,3.973770194382911930e-02
4.994085702770223456e-02,-2.265693873168531797e-02,-4.556127723995511206e-03
-2.117073693083363489e-02,1.588059423493438579e-02,7.723053932052829917e-02
-4.280882538321539865e-02,2.825532013426498498e-02,-9.329817354228528425e-02
6.463407755058453441e-02,-1.135291878194040482e-02,5.794212299377831527e-02
4.447339297199730257e-02,-2.071386285018980353e-02,2.547174235004555365e-02
5.420164107072156234e-02,9.224700582359174339e-02,-7.908073627433913691e-03
-1.204412306079616357e-02,3.033120237421983723e-02,-3.808389302031990262e-03
1.188694443328299323e-03,1.354968043361937970e-02,7.961809646773822247e-02
-6.851374496101464429e-02,2.315508994945179866e-02,-6.653321325014481535e-02
5.473518496442152104e-02,8.045555003617105988e-03,3.011792899463464415e-02
-3.255214296771116733e-02,-8.755206903170225860e-04,-2.385995709185433078e-02
3.556276837338281233e-02,5.117748535293600333e-03,4.415384008750576628e-02
1.526590818095751971e-02,-7.239219330558823232e-04,-2.810711465000280754e-02
1.662637558696619430e-05,1.700449532006436185e-02,1.271140632274877016e-02
4.678634116493460976e-02,7.152609756699818133e-02,1.892807063396754683e-02
3.895070855329352960e-02,3.985137643914317407e-02,1.221293158302553389e-03
-2.073586350852869853e-02,1.458612382597051539e-02,-2.578898849587364650e-02
-3.896216976451843950e-02,-8.966262100780261757e-03,2.031605847547834562e-02
-1.036230741235462556e-02,1.398313958071352057e-03,-4.130129140433960039e-02
1.536687193994539305e-02,5.421574198437920794e-03,-5.185811950613811649e-04
4.842639278926500618e-02,6.038381504467810884e-02,5.515154529378796418e-03
-3.257661167969676252e-02,3.423079144581991917e-02,4.059426748631898146e-02
-1.932627305350273147e-02,1.984811022732457103e-02,3.231426403265527658e-02
1.552919779472579365e-02,1.489351685024768029e-02,6.206599363877715429e-03
6.345730111165227838e-02,-3.945326190805802796e-02,9.055625957605897836e-02
5.741856904049454091e-02,6.276071583788256705e-03,3.400990000475360292e-02
-4.130516157027248197e-02,2.559182785804572143e-03,-1.037546989607515853e-02
-7.767149078893412738e-03,2.064666609488443119e-02,3.809206800235345747e-02
-9.468124627544458743e-03,-7.246811294335520071e-02,5.422546284284421314e-02
-7.552905475489193887e-02,2.262185147166464235e-03,6.369111047774101732e-03
-2.309811755035179673e-02,-3.639788160277281776e-02,-6.943014891751230974e-03
-8.441151223667419474e-04,1.375936443422338430e-02,1.809733737685727956e-02
-6.589311387466295633e-02,7.832988735847905976e-03,-5.422365064120047290e-02
-5.033937849752282562e-02,-5.549143783216532733e-02,-7.537122681856345263e-02
9.597913508577807229e-02,-2.278981385689553274e-02,-5.028025927106152815e-02
-3.258267270906452240e-02,-5.797270943791237724e-02,-3.009276801473032004e-02
2.169796810701756992e-02,-9.927237083790460548e-02,4.348527336704391399e-02
6.244679913355282580e-02,3.537828725489743781e-02,-3.725407752487153152e-05
-1.727746072161650062e-02,-6.183652439096221781e-02,-9.029778535031589282e-02
1.122013682848601451e-02,-4.120476450449434003e-02,-6.212479162572293739e-02
3.922828684864192172e-02,8.402365518336252226e-02,2.717128660655037178e-02
7.067007407744134440e-02,-9.982258213096535659e-02,2.229635016411735116e-02
-3.785337788001928716e-02,3.225788149425252993e-02,-5.257320623225928552e-02
-3.413114192009164549e-02,6.264771045082906387e-02,1.046700930920677411e-02
-4.334503983232650820e-02,-4.563852521590227446e-02,-4.777103156209756840e-02
2.435803803024778891e-02,4.466325743919795366e-02,-4.536622956081279301e-02
-1.656490018545048182e-02,-2.722436364085138293e-03,1.131187351794279462e-02
-3.195900449269417631e-02,6.398551232633094277e-02,-1.896149333278639854e-02
-3.130704865417718169e-02,2.229294076979547456e-02,-1.008429740484729185e-02
-1.031451869197224647e-01,-4.585825785071574560e-03,8.001916705530113041e-03
-3.180380320605277755e-02,-4.172078777980294667e-02,-2.488834153179475192e-02
-1.507450384374233072e-02,2.636839256209769569e-02,-5.102261893673559756e-02
-3.678958009216482666e-02,1.251702678019698568e-02,-2.668949045589559879e-02
5.711018773524809827e-02,2.084541945931575949e-02,3.879056358021890083e-02
-1.704356664372011498e-02,-6.961415536029692298e-03,-4.796964340033750551e-02
-9.738645542559026119e-03,-1.031007450181179765e-02,-1.709924957501125081e-02
-1.035113710990613750e-01,-8.682567105366367083e-03,-4.859889948559016626e-02
4.827905703535003562e-02,5.474964889624921865e-02,2.482673347443107095e-02
-2.729958153305402438e-02,7.100882919980482100e-02,3.146801371413164572e-02
-1.987992736061093557e-02,-3.254024884648430010e-02,3.191370036726678960e-02
-4.980524743814063182e-02,2.899922892670475649e-02,-8.490333312196732263e-02
-2.005483618440666999e-02,-5.113900359171333343e-02,-5.829216853757099651e-03
2.663473147984092917e-02,-2.440272945427636193e-03,-4.988561718798497496e-02
3.482844415481448075e-02,8.669686216854127769e-03,6.657324418520096931e-02
6.619709138718928021e-02,5.402338341573373337e-02,9.366067371690559029e-03
5.400446608881579597e-02,-9.399732094688123540e-02,-6.125076341195138940e-02
4.443664442229461331e-02,7.968367985221912198e-02,3.677848975645919838e-02
1.302273850937295425e-02,4.886745800925171995e-02,5.451377163498922346e-02
-7.539657585221833103e-02,2.949438738506049776e-02,-3.024173923265163332e-03
2.333001170107711769e-02,-1.133570014531457004e-02,2.181860742947193746e-02
-2.896550675229961000e-02,7.925347954693584551e-02,2.926207394911781168e-02
9.927238864701058707e-03,2.450394125061479411e-02,4.092265799049776137e-02
7.276711579460781731e-02,-4.611766781651803482e-02,-2.392404567389970396e-03
-3.300309969333324600e-02,6.142281702873337440e-02,1.418876611847369809e-02
3.475727222550589052e-02,2.474672864004559200e-02,1.504429678079912194e-02
1.199544067299796249e-02,-2.153086230310436236e-02,-2.207770522029567709e-02
9.365398500023833575e-03,5.626779567271741889e-03,-6.095725902273611829e-02
8.410076413286779462e-02,-7.167621328903595219e-03,4.399457826679462578e-03
1.905312982776105613e-02,-4.720690029580765223e-02,6.341234235270891417e-02
-5.650593835258832520e-02,-7.377027645707891212e-02,-1.610415057049833371e-02
2.848291682919541767e-02,4.810234317690213757e-02,7.448748115443801221e-02
-1.609547869501898321e-02,1.900225783228511045e-02,1.761187110360582300e-02
-1.425285428057351117e-02,-3.156888060585216066e-02,1.502072043705368620e-02
-3.020626594146690047e-02,5.420359129786418012e-02,-4.318030028149800331e-02
-7.885225367264835777e-03,-7.085800202903404232e-02,2.653197885849909593e-02
-1.397524183865138103e-01,7.582889823705862191e-04,1.322257680105154258e-02
-3.273552137472090368e-02,1.201379713932521076e-02,8.650114225453857386e-03
6.490990782068363496e-02,9.606496794274981682e-03,2.778159216502322851e-02
-6.773577614205045228e-02,1.971074574913266042e-02,-3.588741016403928369e-02
-3.209006884718176855e-02,2.192648050324797274e-02,-1.198110040657955448e-02
-2.569849016127908822e-03,1.833609514600974266e-02,-1.059192172062375925e-01
-5.968267842446380728e-02,-1.638050905046419675e-02,-7.282958111614488451e-03
-3.035412619338960158e-02,-1.039637950071602840e-02,7.153679050157110697e-02
-4.444693122039448940e-02,4.893483431339749889e-02,9.455404249750471541e-04
-1.582720697522538647e-02,7.125831204745879978e-03,1.096597173881964579e-02
-7.643222760110436262e-03,-2.145331017668081902e-02,1.811357649174390877e-02
2.161857012220880225e-02,-8.582522761284065715e-03,3.467649553191698431e-02
-7.765826378337263580e-02,-4.252628675012997544e-02,5.491559137413901115e-02
1.203821187515280271e-02,1.238993547060384878e-02,-2.417028828911969157e-02
2.425070968122379489e-02,-3.310410797954170536e-02,1.815143369123215292e-02
8.669892737516923797e-02,-3.750803703993994820e-02,2.058353233551017333e-02
4.974554093633287710e-02,2.909638005502497918e-02,-1.961482480223644687e-02
-7.066083672274824090e-02,-3.712852971345795023e-03,-2.246976674028721560e-02
4.044509493510399512e-02,-8.030807379368979856e-03,-2.862082771304628841e-03
2.952677295312827743e-02,-6.861236779458640585e-03,-8.866497884105333308e-03
-3.422715833239922678e-02,-1.062632833212861887e-02,-1.601986527623960183e-02
-1.372539043277862247e-02,-6.357594802533270140e-03,3.373482599971475843e-02
2.914823596287509366e-02,7.065899830647333346e-02,-9.987851317849301414e-03
3.177231532091048111e-02,2.753328916230796120e-02,-2.669851425230535674e-02
-6.171904364462172526e-02,-1.353140452916563700e-03,-6.451023041862712082e-02
-5.066904689893076547e-02,-3.959106625604852381e-02,5.020939086935452544e-02
4.792777648060233208e-04,2.164525412953332076e-02,6.068201294758653053e-02
6.488048651126133992e-02,1.046673505328456905e-02,-1.904648508612033844e-02
-4.203416119347307828e-02,-1.543557760818956362e-02,-9.650740451059645897e-03
-2.984770090952204580e-02,-2.073344178442236910e-02,3.657172843507117826e-02
3.398721041986350194e-02,-2.663682419366774842e-02,-3.624953062861750730e-02
1.180753209316112891e-02,-4.085986116348015729e-02,-6.356395612921753036e-02
4.284618081681249718e-02,-1.774363177209396791e-02,1.159669960728275731e-02
6.628334468528793155e-02,-5.540932891045375654e-03,1.486591232152128551e-02
1.945108022880578935e-02,-9.442016011762104435e-03,5.166455602430076316e-02
6.509042251733319906e-02,8.094835257724733446e-02,-9.724229957561824136e-03
3.621237471031066822e-03,5.572909866075834162e-02,4.272282117661183390e-03
-8.257329440604010973e-02,-1.299747140659980073e-02,-1.170167590911067902e-02
-2.381801554444931170e-03,-3.049493977950796728e-02,-2.862044592230284998e-02
-4.611804587942710393e-02,-2.633038098198015736e-02,-7.147654672355892302e-02
-5.497990447795108454e-02,-2.055633568047550430e-02,3.823405822093392525e-02
-2.252781961443319977e-02,3.665425917256562305e-02,-3.467012955501819205e-02
5.242637596738129735e-02,-8.451592167217913953e-03,6.088929281494658702e-02
8.279784259162625837e-02,4.804762657613093069e-02,6.552597343243646288e-02
-2.599116011626705774e-02,2.624805266310281660e-02,-1.162042819139921801e-02
-1.069584828485850153e-01,-5.414925093052631172e-02,-1.751052881981415149e-02
-9.400279847434850691e-03,2.955965399128089588e-02,8.857119577555905982e-03
7.375906777134563774e-02,6.918617088031056572e-02,-7.804217919175493456e-02
7.935581112087194966e-02,-1.267904720889764976e-02,-8.121367033454228099e-03
-2.681023322395356331e-02,-2.556314863407428695e-02,-2.971374642077681191e-02
3.112795327370052392e-02,6.809263268948977099e-03,2.954917721118231755e-02
-2.181647664526921784e-02,1.873153943703675592e-02,4.848756315248858341e-03
1.371684735301062844e-02,3.885124126959528523e-02,4.616998184498912611e-02
-4.613313088249237914e-02,1.099676811338673107e-02,8.819413669532536956e-03
-3.591266477768315785e-02,-1.284423850487644014e-02,1.220830505719469050e-01
-4.441586975912907576e-02,1.105086840057551284e-01,8.472936911200262822e-02
1.169969692770108857e-02,2.601803481028631612e-02,-1.217255482953987292e-02
1.918453124002454657e-02,2.049118332389389743e-02,-7.048655734838149556e-02
1.901809432930377103e-02,9.801632264555210083e-02,-6.661643120186908074e-02
-4.305230450014865123e-02,1.624201974577196145e-02,-9.719131719428408117e-03
-2.398281453715599750e-03,-4.935285836788277924e-02,4.845116590217612984e-02
-6.186016941353323327e-03,-8.864704389854007049e-02,2.313690269902403210e-06
2.546160803613164644e-02,-3.304852362931620137e-03,-4.180628136218192403e-02
4.295003723162189868e-02,-2.027597479143599876e-02,-5.799073463008545815e-02
-1.917833097096910064e-02,-2.601412146079194396e-02,-6.122172425638544579e-02
-1.987884044950791532e-02,-3.657003286716165730e-02,4.013423966747830390e-02
2.019744227277848678e-02,-6.900755443296512949e-03,-1.128858715083775124e-02
-8.963684065410132407e-02,-7.416551098773620232e-02,1.075326535619762448e-03
-5.169151238182109753e-02,-3.979390904166747039e-02,8.661089251570745773e-02
-3.472691790117246342e-03,2.698058947438871161e-02,2.253896611158407240e-02
5.007343454059053067e-02,6.220545463975699074e-03,7.400987318164208885e-03
-2.454881067473779419e-02,1.213194977857980257e-02,2.317951097917912359e-02
-2.014628725862654610e-02,-3.510325098035293329e-02,-1.885553944000162643e-02
6.964538190351562963e-02,-4.405815416992588801e-02,-2.422393781008416042e-03
-6.125490363644176678e-02,-1.513276360758866908e-02,-2.406246034362038641e-02
-4.410018202160266576e-02,2.860585581556115975e-02,2.804902881578612631e-02
-7.631390525953815618e-02,1.938748864031698826e-02,-1.522355080479820787e-02
-2.696986983875564528e-02,3.289710570423086400e-02,-4.037033360450468372e-02
-3.716161668335930118e-02,-2.304380579430859166e-02,-4.707651782147674602e-02
-4.628962228505030529e-02,-2.694912322560783988e-02,1.523368350503847765e-02
-5.446567604485213002e-03,-2.087753002846073902e-02,-4.894601311229070106e-02
-4.006518813718979604e-04,-6.744338492728744854e-03,2.015043220241987884e-02
-5.288200158620191133e-02,-1.130569980011560116e-01,2.203010653467925295e-02
6.272504298234610545e-03,-4.616810855674662734e-02,2.702143846734778379e-02
-4.573418537815409496e-03,2.407005231523650160e-02,-3.082614929064422110e-02
-3.190869884768035569e-02,2.768111522423988627e-02,-4.011228782556458539e-02
-5.260793414711723709e-02,2.556390066939744424e-02,5.845889995667530314e-02
-3.354604821016105021e-02,-1.542031381307432288e-02,-1.966198085919755589e-02
-5.893064058777933850e-02,-4.377754213705586928e-02,1.733630941696686842e-02
-5.478816960868813229e-02,2.721646148797708664e-02,-2.858147176216465149e-02
4.286906810336394563e-02,-1.871544196606687860e-02,-8.018325984720488242e-02
-9.540211808382052100e-03,5.500709806409455338e-02,-3.328307993181689461e-02
-1.234187385037131303e-02,-3.624154854435827217e-02,6.878991965956599529e-03
-5.025026906120529102e-02,5.503879092872401846e-02,6.938668030327954650e-02
-1.721326560997819485e-02,4.562499302471126339e-02,2.499138681678514731e-02
5.083867944285421631e-02,-8.345421999780426592e-02,-6.404344770801114091e-03
1.098153356979719372e-03,3.785686813566477987e-02,6.200760898316601960e-02
7.900808124065888949e-02,2.290295655774041844e-02,1.626781467397316050e-02
2.173909228627290621e-02,-1.114682674372213106e-02,4.792894677130728198e-02
7.808414165322088984e-02,3.730788007479615004e-02,1.748691377607541203e-02
-4.026454078330223008e-02,-4.660437026138233851e-02,-1.106294151804882060e-02
-6.156038422131143717e-02,-8.528570115320696643e-02,2.566466530624590681e-02
-5.025268898761712892e-03,3.408771179857836417e-04,2.158296524374500938e-03
2.438362722051143350e-02,2.691374827343963154e-03,4.542805779918174247e-02
7.297357075551531586e-04,2.593875305479817830e-02,-6.875139969948637630e-02
-5.147965365740133498e-02,-1.887440805946149006e-02,5.037051548804755835e-02
-2.944835479635967476e-03,2.075442548229789602e-02,4.569211945013660313e-03
1.515217070467495160e-02,2.313179647530719599e-02,5.847537355248752511e-02
-6.434932580544851233e-02,3.036573064036651379e-02,2.563050473378501726e-02
-1.698531789746697898e-02,-8.193706055688747270e-03,-2.661011894744675851e-02
2.169554940436957055e-02,-1.669871970282258214e-02,-4.855948551565528876e-02
-5.875328650934210500e-02,-1.165220237197761438e-01,4.309151241602852261e-02
-1.971845817808348320e-02,-6.452633813307870336e-02,-1.200019342538709288e-02
4.753302502419574742e-03,2.136968584249667943e-02,2.606749424264643428e-02
-4.638492142819128188e-03,-1.867160227108754719e-02,2.639740392313481149e-02
1.319013876815479380e-02,-4.154024768844071652e-02,1.436937414633096891e-02
1.434398400250073459e-02,5.429417390997767767e-02,-1.387391924003453063e-02
-6.795537218498730325e-03,-1.158410196172019943e-02,1.313754954120957899e-02
-1.109220888202921279e-02,-6.232698478164805378e-02,-3.241801937745901474e-02
3.031080975563711991e-02,-6.082634929608793546e-03,1.602229988701148883e-02
-5.955800456917385161e-02,1.707703221517958489e-02,-3.892219339569618491e-02
-4.210858645157739000e-02,5.035236524058024632e-02,-5.103230579849971082e-02
1.815410074010284300e-02,-2.757190113401409865e-03,6.728025352863646613e-02
-1.332620229737750813e-03,8.398126445230311501e-03,-4.903078542362759862e-02
4.205119993022381902e-02,-1.897139855915118412e-02,5.223755467762845883e-02
1.876610162195585865e-02,2.075147857236538801e-02,2.859141439368205126e-02
-1.088958925172673828e-02,-2.386602873650088552e-02,2.291892982083741648e-02
1.060947232876964519e-02,-2.362196124499888264e-02,5.727123623453367687e-03
5.310909915104911755e-02,-2.792977795507458130e-02,9.694147800703238269e-03
-1.182968916392907952e-02,6.769762962863642465e-03,1.589411102176231660e-02
6.638271483876385937e-02,3.491194182332647139e-02,-4.977324615730215063e-02
1.712001454142729126e-02,-5.378917034998420381e-03,6.504238014764419928e-02
-1.556267377248648880e-02,-1.213651899744686014e-02,-1.886391287701448538e-02
4.334324090693035189e-03,-3.221297344098558724e-02,4.120694994725621757e-02
3.999353116345490296e-03,-4.452060354818998533e-02,-3.288116050437490251e-02
3.924513297532797318e-02,2.558640164593825941e-02,6.486434120340274501e-02
-7.060891752003560506e-02,-1.204560285841855746e-02,2.862872850558756746e-02
-1.902222311399026861e-03,5.212558291544953926e-02,-1.644463508020443943e-02
3.290827989523480851e-02,4.016536063161083719e-02,2.082594667006801986e-02
-4.557631582310610330e-02,2.449782768362049508e-03,1.066104734738082538e-02
3.858360280340913592e-03,1.148085031903230656e-02,2.955156213562784920e-02
4.286761627432506385e-04,6.909952937995240962e-03,5.097092243581362314e-02
4.896096620904514390e-02,-7.058534053671718100e-02,-1.208969759194016350e-02
6.479762478787509661e-02,-1.082705205597830726e-02,1.048423161686150469e-02
1.273289575035519349e-03,4.107509594421730054e-02,3.814691511388709766e-02
2.556652957410556967e-02,-5.620921810190399742e-02,-1.155247767588954248e-02
-9.840386201197381943e-02,-1.211619361168136261e-02,3.716064994146119765e-02
6.097991950232785341e-03,-2.043431500775964860e-02,5.500081461254160281e-02
3.624108425521411353e-02,-4.727404573772692881e-02,-1.745185338566061437e-02
6.504311026696125812e-03,6.371726298739525951e-02,1.703444425491879022e-02
-3.684785466395833209e-02,-6.829533187028512947e-03,5.872634519445354279e-02
-1.728072764806849737e-02,6.666116281744388639e-02,-4.113251544592320084e-03
-3.674197764132453720e-02,7.312383747759654100e-03,-3.475183112643730893e-02
4.961022150154315675e-04,-2.861368784989249802e-03,2.558823128353584012e-02
6.609297447397547050e-03,-2.091400493213910541e-02,-2.951508258325860612e-02
-3.084461520925329756e-02,4.166065704597334625e-04,2.522016938861327412e-02
1.697158899056313078e-02,-6.000392534584396420e-02,-1.479557117877316032e-03
-2.852825919799869755e-02,2.313639983046338056e-02,8.091722106674029136e-02
-4.446716077659285983e-03,1.960704391368344249e-02,2.351613165897775345e-02
2.392792492685768060e-02,-9.404542411615054651e-03,-6.286280424814516023e-03
-1.922601248828766790e-02,7.230808851177004948e-02,2.955360384284312636e-02
6.698913908211277801e-03,-1.032573522922628807e-02,-5.442089758118956282e-03
-1.986855555499858830e-02,1.216645765377720109e-02,-2.081010335797699867e-02
2.846969685959604285e-02,-6.598509938701561592e-03,-7.273785755436799894e-02
1.833566223555620862e-03,-2.511885899601252331e-02,3.450472868842579394e-02
-1.523021949056477936e-04,-7.815523125963541595e-02,5.634030385984199751e-02
-4.994758871690035962e-02,3.375053930308401229e-02,2.991868543445542431e-03
-1.872041822582030945e-02,-5.189457217727948268e-02,7.927317757010528612e-03
-5.790245833132890568e-02,3.041338294117707387e-03,-7.779878170245319025e-02
-8.223903236058056898e-02,-4.030901344444658835e-02,6.002497091915091898e-02
3.503256292487159224e-02,-1.056365977263338529e-01,-1.506997661674242851e-02
8.439800393764540498e-02,1.159109456754162798e-02,1.987822891772915782e-02
4.351638646319457016e-02,-4.119643017007004748e-02,-7.134205743247599985e-02
-7.870855817860560044e-02,1.941385282192101963e-02,5.166100405266947637e-02
-3.077348842053233714e-03,1.714742984316146171e-04,-3.744734493510506329e-02
-8.508834750725143004e-02,7.606343119811798115e-02,2.569112653263641577e-02
-1.483364722662986954e-02,2.221433054990214900e-02,-5.572767877840244938e-02
-2.568466766773709609e-02,-7.221425925063242046e-02,1.386348254264239445e-02
2.624842893746894001e-02,9.559612241982736250e-03,1.362742771721931756e-01
4.281246204198121963e-02,3.923621340187810613e-02,-8.862848509576021563e-03
9.954813959864800346e-03,4.891374083226694702e-02,-4.998721957171681912e-02
2.405915706229749818e-02,2.984609850700038064e-02,-4.509381419813525416e-02
-7.859760603545655477e-02,6.023665300247329352e-02,-4.884640696866554554e-02
-2.525657397841398269e-02,2.969862613587326283e-02,-2.860769329550078358e-02
-6.817134674763639102e-02,-3.948675350537961953e-02,1.249447997088064082e-02
3.358928484766337402e-02,8.271376330075788652e-02,1.706122875637409997e-02
-1.487224123609381075e-02,-1.459900233912810562e-02,-7.830464280104162608e-03
6.561623669206356757e-02,2.338890097372811963e-02,8.687269204728191932e-03
-1.052011428253866489e-02,3.886784282258197443e-02,2.530096583199814737e-03
4.625381854494708955e-03,2.315429344023321040e-02,3.351983614291183938e-02
1.767648980007030957e-03,-3.775782022301796270e-02,5.617672465278085794e-03
-1.017201685755556549e-02,1.270681963072583772e-03,7.281765797559210107e-02
-4.908881139590941245e-02,7.813775335219052404e-03,1.859886358375530124e-02
5.675315515598814559e-02,3.892847639294134271e-02,-1.697411154321044197e-02
-4.447399744672765609e-02,1.186528401279866723e-01,-5.157797384030240323e-03
5.742967771279728489e-02,-3.122963207578564188e-02,1.589983887295259076e-03
5.297138654832027338e-02,-2.189733441285875593e-03,-1.429037403674119668e-02
-1.536193843196816816e-02,5.229831033014798250e-03,8.059664662915824729e-02
-1.101378019075320014e-01,-1.019461978380028838e-03,-4.445505831369701800e-04
-6.483250198885563698e-02,1.048902254358848908e-02,-2.083782612280355231e-02
-2.241993800608748158e-02,-2.722455955327840113e-02,8.358410878467674400e-04
1.524976094797234928e-02,-9.459407505659971072e-02,-2.634322641218164729e-02
-2.984862218060127872e-02,8.006804850259177653e-02,-2.650303225673939292e-02
-2.320188095237924950e-02,2.308977392108476148e-02,-1.348842119627774623e-02
-4.889474348659440806e-02,2.566654169997838186e-02,5.023524857017077488e-02
1.513263412858010214e-02,-1.707574588145396172e-02,-1.871629013568578553e-02
-3.059407091956555316e-02,-5.621812973650839457e-02,4.345637418160465393e-02
8.076745083987807439e-02,5.042345473647754511e-02,-9.208888031453590917e-02
2.356630240399606308e-02,5.268298607515797816e-02,4.513838496565823755e-02
-3.000756803645858450e-03,-3.673508692299381345e-02,2.666740385395423643e-02
1.328905880321771399e-02,-5.034549832824815330e-02,-4.797335293160966130e-02
1.111076310762401827e-03,-4.897693547732218100e-02,3.784461530728355783e-02
-5.823282648879130052e-03,7.778534122614100266e-02,-1.781825285038295126e-02
5.514643195777968118e-03,-2.113872676573406648e-02,-4.227212724400276900e-03
-3.207957900816191255e-02,-4.616723505920344167e-02,2.292135606299373213e-02
-5.447137019752601450e-02,5.478681541900233543e-02,4.477436338241969072e-02
1.006326829694206230e-03,3.132275066229555510e-02,2.966237436931577071e-02
