accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.252159409734820593e-03,-4.135098585927834275e-03,-9.793507910480292011e+00
-3.348954281714793760e-03,2.688976189014331136e-03,-9.796289509214906488e+00
-3.263991815966607265e-04,1.538822766515943836e-03,-9.791306724240662618e+00
-3.567247810809617316e-04,1.699537013359142231e-03,-9.794132271577474569e+00
-1.405181489217844758e-03,-2.582008534187479193e-03,-9.799868766068323467e+00
-3.066287074922429811e-03,-4.964784137384219316e-03,-9.793947986157125030e+00
-1.504385522799610471e-03,4.978102300746523046e-03,-9.802363081029779934e+00
-2.692579572327451123e-03,1.115937842845085830e-03,-9.796334951713443928e+00
5.275821879541572369e-03,4.928875485107953036e-03,-9.798646176065902935e+00
-1.921256340847180867e-03,-3.040901790133449054e-03,-9.792964873227404610e+00
1.683751446249416367e-03,1.236797927318906108e-03,-9.791933114350797496e+00
-5.419548056586787933e-03,1.120153087486923989e-03,-9.795665865489571189e+00
-2.324464333367062298e-03,-2.538555543388373859e-03,-9.794693362990342322e+00
4.265003040165467156e-03,-6.119358698354311100e-03,-9.791648738512051864e+00
-2.017515613572342346e-03,-3.458468078236927811e-04,-9.793284935316437512e+00
-4.835418251149601297e-03,-3.188976631939576239e-03,-9.804485391012894624e+00
-2.550966987452596250e-03,-3.630714443976155916e-03,-9.795484452170928336e+00
7.247578137813427950e-04,1.375833668828200899e-02,-9.797700410370088875e+00
4.242265371001099038e-03,4.062382016593164141e-03,-9.801315205151878374e+00
-5.719109595292000588e-03,4.603492907086104841e-03,-9.793957316856319650e+00
2.896049448238338306e-03,-2.309718368783116125e-03,-9.792833577110698684e+00
1.529871197367148371e-03,-7.446083825748898988e-03,-9.791665732954593082e+00
1.152281211732478911e-02,-4.844274211252356729e-03,-9.796923590892573586e+00
4.746789839759392622e-03,2.394190555934949151e-03,-9.795950533822663786e+00
2.506787088556574304e-03,-3.023994841559176847e-03,-9.797616916482342120e+00
-1.600869359572352569e-03,4.397173017229322016e-03,-9.797103304866972451e+00
4.624078737668181963e-03,4.783820199275187757e-03,-9.795256359618720765e+00
-5.789891886684351077e-03,-6.614932316368969233e-04,-9.795652967978156767e+00
-4.087517581725994128e-04,-5.216755525528513938e-03,-9.801246812648651385e+00
6.872429387853386772e-03,8.660008204332339532e-03,-9.798360383094841808e+00
-9.038088006694078129e-04,4.139549364942513889e-03,-9.794831381458594777e+00
7.103857960912148342e-03,-1.444066300720318581e-03,-9.802494088459251742e+00
-1.472583327526697482e-02,6.208983134647697022e-03,-9.797409459891323280e+00
1.001552055646222827e-03,1.375260006467663755e-03,-9.801959714879448171e+00
3.132323964083714128e-03,-5.889608182931571102e-04,-9.793142975597749711e+00
-3.362344084987678103e-03,4.653029214706245337e-03,-9.802419172520128399e+00
-3.049990857412265138e-03,-9.066653083366221083e-03,-9.801538067818574618e+00
-3.027082910406504040e-03,-1.318809751655280766e-03,-9.797753435479091166e+00
2.696569463662844886e-03,-3.185377638422997714e-03,-9.782332302936481483e+00
-5.459413277718554299e-04,-8.955851686593660531e-04,-9.782347500840835153e+00
-8.305393151818591876e-03,-1.384240065639299891e-03,-9.793261830016499303e+00
1.544920722193216444e-03,3.808691779859075220e-03,-9.795900081163594564e+00
1.696572527171655428e-03,4.992297811859711977e-03,-9.799759713319263099e+00
-5.683897841276732560e-03,2.922304623697818786e-04,-9.789114656590552244e+00
-2.203801367300908462e-03,-1.988198691390279278e-03,-9.792748781094296362e+00
1.962007560326997028e-03,-3.527112475512115576e-03,-9.794973467558765634e+00
3.203524932216809517e-03,-1.366123402225828069e-03,-9.798220479235885350e+00
-5.375569549734959124e-04,1.964327630967599870e-03,-9.799982285383395109e+00
3.101981070897623458e-03,-2.835170599144838481e-03,-9.801549711358770622e+00
-1.838798248133514382e-03,-5.132623642350545370e-03,-9.790408506295726454e+00
9.934809068592607897e-04,-2.757542538817700506e-03,-9.791193618122987274e+00
4.195681959787156586e-03,5.495899342829010242e-03,-9.792043621181765189e+00
3.139784186006285959e-03,-1.107065668408789040e-02,-9.787440383603360772e+00
-7.563847425984120436e-04,1.045220708303629814e-02,-9.793218681779983115e+00
8.135480154173636153e-03,7.101207882753240953e-04,-9.795520810943344259e+00
4.356154030864560142e-03,4.051286351491767412e-03,-9.801946455686177728e+00
7.267959291212720656e-03,4.965208210908636727e-04,-9.800606094716410865e+00
-3.204701175689634186e-03,7.246268601759698648e-03,-9.796688841667370085e+00
6.714716662119934315e-04,4.680473571342727568e-03,-9.792334759956746737e+00
3.201285045277186408e-03,3.395153500204566282e-03,-9.795336932252547868e+00
3.071213338414358757e-03,1.900487252556961205e-03,-9.794076514636870456e+00
3.721333390589490284e-03,-4.147866149940305884e-03,-9.799254085690606075e+00
6.184877452733602426e-03,2.935368860224775358e-03,-9.787141041704639832e+00
9.068022104599202798e-04,2.443351402742344972e-03,-9.793420264429871125e+00
2.306958642808272172e-04,-8.870065685815513594e-05,-9.797606510414167857e+00
4.201249430539241193e-03,-1.470726862142712364e-03,-9.801473918573030630e+00
-8.931475348389819949e-03,9.242307546661179818e-03,-9.793990264797955092e+00
5.981806883073391423e-03,3.805357055995010375e-03,-9.797583053040435530e+00
-4.560849955013360343e-04,1.863729773537702592e-03,-9.794576982534563214e+00
-2.544854050433613055e-03,-4.226659246391064467e-03,-9.794201613187491162e+00
-1.651818176862533292e-03,-2.534297826674525734e-03,-9.796871466372117254e+00
7.098505320772053630e-03,5.758971916634481741e-03,-9.793299304385731929e+00
1.472126216603516840e-03,-5.704451540348281884e-03,-9.791709826309062947e+00
6.132201778541480734e-03,-2.816125534794345579e-03,-9.791112005371291005e+00
-2.306185969142425692e-03,7.478442970624280461e-04,-9.792073346487283558e+00
3.055433406218352986e-03,-4.693942602629432893e-03,-9.791705767210189038e+00
4.144717752798651560e-03,1.481281613647126433e-02,-9.796990429165097325e+00
4.866853527804912601e-03,1.432980038301427932e-03,-9.792442624974032839e+00
6.115170046364939950e-04,1.611098717389835623e-04,-9.795139777642303258e+00
-1.292459046538425166e-03,-5.966755326553068242e-03,-9.803104486490456182e+00
-1.176251342731167568e-03,-2.157988122456205339e-03,-9.798858409704104488e+00
-3.032372558064035280e-03,3.960952961406379209e-03,-9.794516090467471514e+00
2.225915531085248934e-04,-2.129144656953222206e-03,-9.793623807934977776e+00
-6.375036793362722463e-03,1.636270361261856041e-04,-9.796658115182328430e+00
6.942697981751191905e-03,1.417187474648559913e-03,-9.793368654119099403e+00
3.151322606728159271e-03,1.255000671330547182e-03,-9.791715476237790483e+00
3.721297862452641676e-04,1.255633642246815874e-04,-9.797022864825603250e+00
-2.073745057838308464e-03,-5.486127556445443039e-04,-9.789510715261318552e+00
1.595439840599601356e-03,-2.059219204731440721e-04,-9.796264562052021674e+00
-1.012598907300492086e-03,2.722847378076801664e-03,-9.795933107731165990e+00
-4.404418517979276880e-03,-1.014425459889779259e-03,-9.799936772551815167e+00
1.228333639802790464e-03,-1.511364531608322750e-03,-9.793226026965136555e+00
-3.142870079941001600e-03,5.461319768070650553e-03,-9.792016764677443419e+00
7.323213603041320297e-03,3.714221218030659688e-03,-9.800040951352897878e+00
-3.408128831145362456e-03,2.364342285084245453e-03,-9.792176172569087456e+00
3.054887573779963266e-03,2.645711222316845732e-03,-9.799582168803782523e+00
2.619322587465630712e-03,2.327388542109726580e-03,-9.794727414663595866e+00
-6.182467667777244609e-04,-4.846645794493387865e-03,-9.796050173058311827e+00
3.544398948264140640e-03,-1.884988439416815853e-03,-9.799629542246723446e+00
-3.774994385162951278e-03,2.656124128003692440e-03,-9.787632518113138502e+00
-1.499728600752093036e-02,6.951843736566860540e-03,-9.790481451849174732e+00
-1.303700895127009492e-03,1.362114183619203301e-05,-9.795899088660844356e+00
-2.691518572967154140e-03,-8.979804543246759294e-03,-9.794288683039528820e+00
-2.799515972418186588e-03,7.093907555486183084e-03,-9.789640715991851039e+00
4.438707339406420573e-03,2.791863771732148677e-04,-9.800895022347667407e+00
4.107703527896937844e-03,-8.183741714310367602e-04,-9.799267465284271950e+00
3.607963211761433531e-03,6.475548485322650365e-03,-9.787710101720387357e+00
3.306679562752138594e-03,-2.826352894871460536e-04,-9.802666011277635150e+00
-7.936443161586185027e-03,-1.735527891638335811e-03,-9.784496540785541541e+00
9.695594362972589572e-03,1.665747167749011487e-03,-9.789863759571797885e+00
-1.358833568480722178e-03,3.473067888290867333e-03,-9.795875197451136884e+00
-2.118619539261526463e-03,1.807712681655917857e-03,-9.794231603558793964e+00
-9.973590995904851268e-04,-5.992134989714805859e-04,-9.800515631987645193e+00
4.480457858969818206e-03,5.537405319829659736e-03,-9.793055077235029771e+00
-2.912870126859651385e-03,6.240770088644390090e-03,-9.794978200881123698e+00
-3.571507019843642812e-04,-3.058948152677714357e-03,-9.785794338394603997e+00
5.195717322202798817e-04,-1.070348798119565535e-02,-9.797246797053560385e+00
8.355630992988119857e-03,2.663432630954214739e-05,-9.797213898290820566e+00
3.182179940190853814e-03,-6.066299590045802839e-03,-9.788771726694816877e+00
-5.701136838149507141e-03,3.318111562308506506e-03,-9.799999921290053706e+00
1.707934502574530097e-03,-8.651784611376177585e-04,-9.798114303624799959e+00
-5.382800630872308471e-03,-3.072085807928785078e-03,-9.785813221419685348e+00
-5.765340228448614934e-03,-4.251999147834399466e-03,-9.795373710308382442e+00
-6.192911387641874058e-03,-1.338876046954357469e-04,-9.786610175767910036e+00
4.840975142096737120e-03,1.130986348389710801e-03,-9.792496588673285984e+00
-9.995754011075041415e-04,8.293646724823838107e-03,-9.794059786091095177e+00
8.455874905798880722e-03,-4.673139143809219506e-03,-9.794121956462038980e+00
4.078678971643270694e-03,-7.206678104520623709e-04,-9.793918884608903141e+00
5.853712770212939932e-03,-5.103471311496114542e-03,-9.793802775212162359e+00
-2.820138177640629015e-03,-1.539857157666484197e-03,-9.805504435367270233e+00
1.270229318323631146e-02,-1.354082673484060043e-02,-9.794368075803976836e+00
-9.838725584697708207e-03,-9.222100041786892091e-03,-9.799998278547834119e+00
-9.125151719216252275e-03,2.192564324053490783e-03,-9.794325324113639653e+00
-2.077062051990054801e-03,1.582184801299030101e-03,-9.792613381863626287e+00
7.475732446160928205e-03,6.642676190996748935e-03,-9.799207887054203425e+00
-1.304340028551638508e-04,3.906021396381091117e-03,-9.794538844587529880e+00
2.373537786594311170e-03,7.614951021094966063e-03,-9.792229588814876706e+00
6.452859391152250372e-03,3.107627155516807724e-03,-9.796419781936622329e+00
7.149134015276476829e-03,2.900405844130875006e-03,-9.792673409292776299e+00
-9.191248451207959403e-04,-3.972044882381400681e-03,-9.792102489662575238e+00
4.164831820967575086e-03,2.301543483650509477e-03,-9.786820501868911393e+00
8.789947624490118683e-03,4.593760334781940569e-03,-9.792944847896874805e+00
-5.648300325006818312e-04,5.346045314630152451e-04,-9.794506486807293300e+00
7.313493996358712236e-04,4.003431225740617175e-03,-9.791592640356192589e+00
5.478347192467918070e-03,-1.276204971658980456e-03,-9.793359732231579073e+00
-1.656489829189453349e-03,3.804729483094462621e-03,-9.792893608323108623e+00
-1.000409627005119026e-02,-8.753951107098314425e-04,-9.793389222351263967e+00
1.817761195998796389e-03,2.925666825369245549e-03,-9.796224624270772452e+00
-2.770583340337902465e-03,-1.476040276319315163e-03,-9.793958588555399913e+00
2.606267284076735878e-03,-9.712194780207753604e-04,-9.792889882714888472e+00
1.025728286455011894e-03,-2.105246850764923208e-03,-9.794815650465208634e+00
1.109163731118001974e-04,1.061244456030868352e-02,-9.794306436529097937e+00
4.519343129727116520e-03,-4.914882996804594353e-03,-9.791964725698560912e+00
7.733048299018335445e-03,7.721311079522807518e-05,-9.796975138956923956e+00
-2.128904835609011278e-03,-3.208174329494671399e-03,-9.802944896730581448e+00
8.508476311179524049e-03,4.603051730728037472e-03,-9.789644229568580158e+00
-3.074689408283955930e-03,4.888986721795332384e-03,-9.799484584665462350e+00
-3.590934331653634296e-03,1.394456765056104703e-03,-9.793559247281402591e+00
-1.425075320693744169e-03,-1.219518234729088067e-02,-9.800443236113780543e+00
-2.690090382866523657e-03,-8.543878198431675147e-03,-9.791997922373086638e+00
-1.758285758798402423e-03,-5.687711058310170736e-03,-9.791964144751995391e+00
1.015161903594687977e-02,-3.330802469659164752e-03,-9.800517666736098477e+00
-3.835685640231903653e-03,-1.701886951935921042e-03,-9.793397102696332013e+00
4.028470762763147056e-03,-2.455275049713193016e-03,-9.797014067784106217e+00
5.672305019729627536e-03,-1.347929842384388470e-03,-9.793150443611915890e+00
-3.324514851423916381e-04,-4.789861422449925702e-04,-9.795131707687456668e+00
-9.122067995073313007e-03,1.359334663397788155e-02,-9.797709660988495273e+00
4.546119673933725173e-03,4.603258758096692889e-03,-9.797040084390792103e+00
-2.944076263395967695e-03,-6.567422830996879658e-03,-9.796470045758804090e+00
-2.105305569647396118e-03,2.928690152066553646e-03,-9.797280907993110688e+00
7.853277801039474856e-03,-3.098595673671386926e-05,-9.799200601586932180e+00
-6.016139301250797954e-03,-6.985945097274876220e-04,-9.799480622050030121e+00
1.210264854385135515e-03,-1.356837766114917443e-03,-9.803782610752348248e+00
-1.133126306990981389e-03,-2.489284797789630826e-03,-9.795929133560703050e+00
-2.909734587861731708e-03,-7.943386902004204164e-03,-9.794554291705443561e+00
-1.922808397868804985e-03,3.252089637344021417e-03,-9.787689782821930251e+00
-8.303965146822467336e-03,4.659788103041137899e-03,-9.795190981687955656e+00
2.500261279048083402e-03,-8.442646967455655349e-03,-9.802667733978283948e+00
4.468411350151776755e-03,2.752665412693034320e-03,-9.800542124869974003e+00
-5.379874882866467201e-03,-3.673706691661019256e-04,-9.798061196687060104e+00
-2.103131973878197432e-04,1.019184726650478089e-03,-9.795654128012303730e+00
-1.919832376288482150e-03,4.698466570262656641e-03,-9.806405697015302181e+00
-3.360252115830010284e-03,-1.149188828959301148e-02,-9.797879968359747949e+00
-7.780284412452450823e-03,6.361983326857345751e-03,-9.791357735930956707e+00
-1.335011461682624303e-03,1.475650665949195970e-03,-9.790075333455556361e+00
-4.058885395658519326e-04,-2.992547894744008834e-03,-9.780600230578995635e+00
-4.389112491766507425e-03,-3.368618337168065692e-04,-9.791544098345918101e+00
1.593061149261270552e-04,6.498143759149362791e-03,-9.801948922597230052e+00
4.986503688762746259e-03,4.799509300269844125e-03,-9.789548239371667293e+00
3.845872944966410856e-03,-1.344609634366886576e-03,-9.796329975985427652e+00
-4.591504152586627953e-03,4.496429315404616191e-03,-9.801030789245361419e+00
4.536452047816848417e-03,5.699089775316796072e-03,-9.797307735305745169e+00
6.245167903452639342e-03,1.138236761949649361e-03,-9.803558226300339129e+00
1.702253947147601377e-03,3.485327454255789104e-03,-9.795763350797578539e+00
-1.607431554498262938e-03,-2.176223646576657799e-03,-9.796454617408766552e+00
1.632471797740724312e-03,6.874568269290230044e-03,-9.794628076658600691e+00
6.331632402322219825e-04,-8.747039579828972886e-03,-9.799467039148852976e+00
7.722512175708686269e-03,7.413949686312363251e-03,-9.792880842902425442e+00
4.741618195281410361e-03,5.092971402787050197e-03,-9.794272805009388350e+00
1.026664577108697685e-03,-2.404518143080582558e-03,-9.797304629170744406e+00
5.426125650497752410e-03,3.171114448416197020e-03,-9.795039468284995721e+00
-1.884308114877414559e-03,1.994469130277748241e-03,-9.794045726834736953e+00
-2.188863988174325013e-03,8.661447075751922383e-04,-9.795438217595622277e+00
3.661255904713366701e-03,-7.432194512145717802e-03,-9.788297711597415685e+00
6.428492128301792861e-03,1.252560639080827105e-03,-9.794196242105108752e+00
2.724619033698011568e-03,-6.725640924319493084e-03,-9.805127758509536662e+00
6.234353934385857519e-03,-3.374236177597288080e-03,-9.787992250793791982e+00
-5.350213090795052397e-03,-4.470310765612402377e-03,-9.787101428273468073e+00
-1.570803903790985584e-03,-4.035255300908525272e-03,-9.797349595824698554e+00
-5.240543505612027140e-04,-5.393550665181419922e-03,-9.790343023738635964e+00
-1.113266485743084552e-03,-1.779558467213581720e-03,-9.805240252614392915e+00
5.032878017538802186e-03,-2.714820153459431094e-03,-9.785077275189710377e+00
-7.572811651175118640e-03,4.351368049115598297e-03,-9.793257027810692961e+00
-2.455570252719090248e-03,-2.556095572558195715e-03,-9.792067477071714876e+00
1.357298058324051373e-03,-8.291495486178716498e-03,-9.796228727852685836e+00
-3.595542286710030899e-03,-6.171337593342573254e-04,-9.781367677066834077e+00
-9.470809544418397688e-03,-1.967812508300367715e-03,-9.788503847605374730e+00
-6.569220707867064624e-04,-3.599617328576956493e-04,-9.797259744383687519e+00
3.856944527947623724e-03,2.392127863851785212e-03,-9.799874035278469009e+00
-2.423024107488243317e-03,4.219900930422288213e-03,-9.785529563013069421e+00
3.316487049971150822e-03,-1.266297181808944891e-02,-9.796500108323613176e+00
