gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.706923700325901620e+06,4.688808932149831206e+06,3.360333112794565503e+06,8.338487485525186704e-02,-5.421477249487639816e-02,-1.137245546212570235e-02
-2.706933188526144717e+06,4.688809618586020544e+06,3.360348195838632993e+06,-5.718434131463931425e-03,-2.116855234254387888e-02,5.705625808377824681e-02
-2.706927379690107424e+06,4.688815936860511079e+06,3.360335995152682066e+06,-1.638641999061851359e-02,-2.231253865254221452e-02,-1.198645863623705801e-02
-2.706931726773240604e+06,4.688821973917698488e+06,3.360329132563069928e+06,2.851402793225968346e-02,-2.010112187989139543e-02,7.724713675634466148e-02
-2.706925717144458089e+06,4.688807485591619276e+06,3.360338549790861551e+06,2.426218450354834105e-02,6.494232764542375025e-02,8.690037165827949744e-03
-2.706928759644449688e+06,4.688820435674507171e+06,3.360317975927227642e+06,-1.121405622686931156e-02,-1.666530300708133835e-02,-6.211932082306568376e-02
-2.706924158299172297e+06,4.688810077844250947e+06,3.360324454749872908e+06,-6.421716455681525382e-02,-5.797246605708094441e-02,-1.331570191915228477e-02
-2.706929627723152749e+06,4.688815043687495403e+06,3.360330553725311533e+06,9.865548560542171386e-02,-7.929235560722301679e-02,-2.353898783737677636e-02
-2.706923182346018963e+06,4.688814629245632328e+06,3.360327709705228917e+06,7.265893111060514609e-02,8.497589727450731434e-02,7.130654490365130604e-02
-2.706929848631354049e+06,4.688812450510190800e+06,3.360333030205301940e+06,-3.283855862918579754e-02,-4.936568672132102265e-02,9.780319475092835724e-02
-2.706935654976819176e+06,4.688803699599443935e+06,3.360329587573136669e+06,1.257552920737976809e-02,1.526787426996287778e-01,8.284516989347019689e-03
-2.706933260436233133e+06,4.688813041232208721e+06,3.360339370213889983e+06,2.306907047651743717e-02,-6.039507061265485949e-02,-5.965793258651308495e-02
-2.706928297898394521e+06,4.688813114493618719e+06,3.360326920796954073e+06,-7.455298987331901960e-03,-5.198122461009387248e-03,3.686502089140864316e-03
-2.706930437361939810e+06,4.688813101001478732e+06,3.360325896012984216e+06,3.345752019112877007e-02,-1.421343971865551316e-02,5.035232835941849672e-02
-2.706936034638917539e+06,4.688808867114445195e+06,3.360330186567584053e+06,-9.925311781462756167e-02,-5.557006798732475527e-04,-3.633138918663420674e-02
-2.706932911453149281e+06,4.688814509455884807e+06,3.360330342556114774e+06,1.603052333285165040e-02,2.578534578158496807e-02,1.300331776322483958e-02
-2.706918268291209824e+06,4.688808740287249908e+06,3.360314722011520527e+06,-1.875632023125671163e-02,9.771740572015406509e-03,-7.456958937274588963e-04
-2.706930855706063099e+06,4.688807685291754082e+06,3.360342183778876439e+06,9.828589731758041736e-03,4.918613777480267818e-02,-9.208285844527681896e-02
-2.706932158739344683e+06,4.688820143742107786e+06,3.360327165505341254e+06,4.330382806128542372e-02,-6.051200066069859634e-02,-9.134264255014688805e-02
-2.706928823921194766e+06,4.688817906495004892e+06,3.360341602320333943e+06,1.357739601267678869e-02,-4.354902919118130988e-02,-6.762436615940759475e-03
-2.706927267849273048e+06,4.688817612771492451e+06,3.360324486780398525e+06,-3.477353491133186592e-02,6.777612631946648702e-02,4.979158791085768962e-03
-2.706933786175969988e+06,4.688818508624139242e+06,3.360329187277628575e+06,8.837579889059575533e-02,-6.706932008570314074e-02,1.047760532873674988e-01
-2.706928179947996512e+06,4.688811518909806386e+06,3.360326104212781414e+06,7.385072364042208348e-02,1.235181282973311090e-01,-1.357919007454637221e-02
-2.706932072388668545e+06,4.688816110438832082e+06,3.360326595108511392e+06,2.287994336602219500e-02,1.626309241812358766e-02,-1.161241123079552462e-02
-2.706934330081475433e+06,4.688805129829034209e+06,3.360324897650762461e+06,-2.416795218379848981e-02,-4.621276571969347435e-02,-2.669749696493216654e-02
-2.706923402564343996e+06,4.688810855113919824e+06,3.360336984231477603e+06,-7.286171004770859716e-02,-6.180450055383568397e-02,-1.073485075438376096e-02
-2.706933092831888236e+06,4.688822119461959228e+06,3.360327116487171967e+06,-3.362966543806478192e-02,-2.499578350406874653e-03,1.435623641909974761e-02
-2.706925883319950663e+06,4.688811659207001328e+06,3.360335052778028417e+06,-4.650673283987193790e-02,-8.748893116003413073e-02,-6.590893742799516786e-02
-2.706923037646010984e+06,4.688818024035071954e+06,3.360344787831301801e+06,1.894270657340674235e-02,-4.277844978496698342e-02,3.128910599847859603e-02
-2.706926353860918432e+06,4.688812691967844963e+06,3.360336179963125847e+06,2.370247279825976432e-03,-1.252448567792419087e-02,8.491177938428545735e-02
-2.706926049828849267e+06,4.688810063904885203e+06,3.360334971092895605e+06,-3.043000296299346041e-02,-1.904949324116133116e-02,1.793172151627727556e-02
-2.706916198246361222e+06,4.688812649770051241e+06,3.360333073557658121e+06,-1.983454809436752120e-02,-7.479601678509072149e-02,-8.841659425919243254e-02
-2.706936637591792271e+06,4.688815055783906020e+06,3.360323657613882329e+06,-1.119696928812772829e-01,2.897267653382677721e-02,-6.052053291424656228e-02
-2.706932632122558542e+06,4.688806892073378898e+06,3.360326854173047934e+06,-1.204464482533231640e-04,3.269782067491401080e-03,-5.015263770079431485e-03
-2.706925467336893082e+06,4.688816335974834859e+06,3.360335570561408531e+06,-7.514701079615590529e-02,-5.637863405993654396e-03,-1.241798799781599141e-02
-2.706925305468108971e+06,4.688816937508153729e+06,3.360329299534370657e+06,1.805850005552423615e-02,7.634170167959559994e-02,4.347718727112492854e-02
-2.706927849550453480e+06,4.688808613388483413e+06,3.360333145823781844e+06,6.468969762654332156e-02,-4.933287402672210248e-02,-3.520498487787812689e-03
-2.706926599505674094e+06,4.688808451509597711e+06,3.360329631515168119e+06,3.185857863215253022e-02,5.042859318318491241e-02,3.229319207881374554e-02
-2.706930185208416544e+06,4.688817636576900259e+06,3.360329809468394611e+06,-8.463179971175735505e-02,1.888045875437269205e-02,2.995694108390811738e-02
-2.706931030743945390e+06,4.688805554479846731e+06,3.360335970637222752e+06,-2.150351235504742442e-02,-1.139317313060611223e-02,5.366915823965620613e-02
-2.706934909435512498e+06,4.688823001027759165e+06,3.360320577748156153e+06,-3.623338551030399340e-02,1.733325801449118325e-02,-1.230909096290779270e-01
-2.706920851395114325e+06,4.688819058460480534e+06,3.360335000286123250e+06,1.064358640968002812e-01,3.427455113744336257e-03,-1.752162851818820158e-02
-2.706930580568035133e+06,4.688814150847082958e+06,3.360341441118767951e+06,6.522812711532639807e-02,1.325531599214668614e-02,9.966909872950910354e-02
-2.706920955687114038e+06,4.688809064932599664e+06,3.360329575868093874e+06,2.973083768111720732e-02,3.270359174239060446e-02,-4.977838252423717053e-02
-2.706926476112391800e+06,4.688812311817703769e+06,3.360340213915369008e+06,-3.604792901554245560e-02,4.076253234344883944e-03,3.395419538543632126e-02
-2.706920069957489613e+06,4.688810495685370639e+06,3.360337866499689408e+06,-6.718827827282291415e-03,-6.464777558239657995e-02,-1.366601539987411795e-01
-2.706924545266080648e+06,4.688805962903732434e+06,3.360335153635081835e+06,-4.504031968611248160e-02,-1.143163217648272834e-02,2.322538478983421015e-02
-2.706928023176043760e+06,4.688814699644972570e+06,3.360332264372899663e+06,-3.644181158158237011e-02,-1.679952503132067093e-02,8.270132491079588977e-02
-2.706923863143408671e+06,4.688814032466305420e+06,3.360334674761668313e+06,3.085233117400845715e-02,4.284086047888964466e-02,2.042452125449419759e-02
-2.706926293771671597e+06,4.688818813516573049e+06,3.360333862723346800e+06,-1.734398586556550048e-02,-9.757558043566899597e-03,6.749715076876769415e-02
-2.706928809264219832e+06,4.688810883573495783e+06,3.360337469169425312e+06,5.440948079616280547e-02,5.584879319982480328e-02,4.561722323851048755e-02
-2.706932673151304945e+06,4.688811042303091846e+06,3.360340299236001447e+06,-2.206790349518158653e-02,8.453910191701004273e-04,-3.397324394550037263e-02
-2.706929045388192870e+06,4.688815590100435540e+06,3.360319910409687553e+06,-6.076621852744147623e-02,4.878635755117723821e-02,-1.001244247958688049e-02
-2.706924281757010147e+06,4.688810966052359901e+06,3.360335782513994724e+06,2.831965851439598517e-02,-6.098171165378331315e-02,-1.664463904337566691e-02
-2.706926623001612723e+06,4.688815775561481714e+06,3.360333930071738549e+06,5.232608847006632591e-02,5.574600867364232215e-02,8.311441562703017136e-03
-2.706925011496589053e+06,4.688808562203798443e+06,3.360332885858499911e+06,-6.292139430938628944e-03,4.635013497639559055e-02,8.431225634681309422e-02
-2.706931976603132673e+06,4.688815239507248625e+06,3.360325303298637271e+06,9.137872152696943640e-02,-2.505724707071868215e-02,-5.290272673894422240e-02
-2.706928219900672324e+06,4.688808684224814177e+06,3.360332863562791143e+06,3.163786032960740069e-02,-7.874354366355013068e-02,-3.396535511210165698e-02
